15,82
15,83
16,18
16,20
16,31
16,33
16,34
16,39
16,44
16,49
16,52
16,53
16,59
16,61
16,62
16,63
16,75
16,77
16,80
16,85
16,96
17,19
17,22
17,26
17,27
17,28
17,30
17,35
17,36
17,37
17,40
17,41
17,42
17,43
17,45
17,48
17,56
17,57
17,58
17,60
17,65
17,66
17,67
17,73
17,75
17,76
17,78
17,79
17,80
17,86
17,88
17,89
17,91
17,94
18,20
18,24
18,28
18,31
18,32
18,33
18,34
18,38
18,39
18,42
18,44
18,46
18,47
18,49
18,51
18,52
18,53
18,55
18,59
18,61
18,62
18,63
18,74
18,75
18,77
18,80
18,81
18,84
18,85
18,90
18,92
18,93
18,96
19,22
19,26
19,27
19,28
19,30
19,35
19,36
19,37
19,40
19,41
19,42
19,43
19,45
19,48
19,56
19,57
19,58
19,60
19,65
19,66
19,67
19,73
19,75
19,76
19,78
19,79
19,80
19,86
19,88
19,89
19,91
19,94
20,23
20,31
20,33
20,34
20,39
20,44
20,49
20,52
20,53
20,55
20,59
20,61
20,62
20,63
20,72
20,75
20,77
20,80
20,85
20,88
20,96
20,96
21,24
21,29
21,38
21,58
21,61
21,62
21,67
21,82
22,26
22,27
22,28
22,30
22,35
22,36
22,37
22,40
22,41
22,42
22,43
22,45
22,48
22,56
22,57
22,58
22,60
22,65
22,66
22,67
22,73
22,75
22,76
22,78
22,79
22,80
22,86
22,88
22,89
22,91
22,94
23,55
23,72
23,88
23,96
24,28
24,29
24,32
24,38
24,38
24,38
24,42
24,46
24,47
24,51
24,55
24,58
24,61
24,62
24,64
24,67
24,74
24,80
24,81
24,82
24,83
24,84
24,90
24,92
24,93
25,96
26,27
26,28
26,29
26,30
26,30
26,33
26,35
26,36
26,37
26,38
26,40
26,41
26,42
26,43
26,45
26,48
26,56
26,57
26,58
26,60
26,65
26,66
26,67
26,73
26,75
26,76
26,78
26,79
26,80
26,86
26,87
26,88
26,89
26,91
26,94
26,94
26,95
27,28
27,30
27,35
27,36
27,37
27,40
27,41
27,42
27,43
27,45
27,48
27,56
27,57
27,58
27,60
27,65
27,66
27,67
27,73
27,75
27,76
27,78
27,79
27,80
27,86
27,88
27,89
27,91
27,94
28,30
28,32
28,35
28,36
28,37
28,38
28,40
28,41
28,42
28,42
28,43
28,45
28,46
28,47
28,48
28,51
28,55
28,56
28,57
28,58
28,60
28,65
28,66
28,67
28,73
28,74
28,75
28,76
28,78
28,79
28,80
28,81
28,84
28,86
28,88
28,89
28,90
28,91
28,92
28,93
28,94
29,30
29,33
29,38
29,38
29,58
29,61
29,62
29,67
29,82
29,87
29,94
29,95
30,33
30,35
30,36
30,37
30,38
30,40
30,41
30,42
30,43
30,45
30,48
30,56
30,57
30,58
30,60
30,65
30,66
30,67
30,73
30,75
30,76
30,78
30,79
30,80
30,86
30,87
30,88
30,89
30,91
30,94
30,94
30,95
31,33
31,34
31,39
31,44
31,49
31,52
31,53
31,59
31,61
31,62
31,63
31,75
31,77
31,80
31,85
31,96
32,38
32,42
32,46
32,47
32,51
32,55
32,74
32,81
32,84
32,90
32,92
32,93
33,34
33,38
33,39
33,44
33,49
33,52
33,53
33,59
33,61
33,62
33,63
33,75
33,77
33,80
33,85
33,87
33,94
33,95
33,96
34,39
34,44
34,49
34,52
34,53
34,59
34,61
34,62
34,63
34,75
34,77
34,80
34,85
34,96
35,36
35,37
35,40
35,41
35,42
35,43
35,45
35,48
35,56
35,57
35,58
35,60
35,65
35,66
35,67
35,73
35,75
35,76
35,78
35,79
35,80
35,86
35,88
35,89
35,91
35,94
36,37
36,40
36,41
36,42
36,43
36,45
36,48
36,56
36,57
36,58
36,60
36,65
36,66
36,67
36,73
36,75
36,76
36,78
36,79
36,80
36,86
36,88
36,89
36,91
36,94
37,40
37,41
37,42
37,43
37,45
37,48
37,56
37,57
37,58
37,60
37,65
37,66
37,67
37,73
37,75
37,76
37,78
37,79
37,80
37,86
37,88
37,89
37,91
37,94
38,42
38,46
38,47
38,51
38,55
38,58
38,61
38,62
38,67
38,74
38,80
38,81
38,82
38,84
38,87
38,90
38,92
38,93
38,94
38,95
39,44
39,49
39,52
39,53
39,59
39,61
39,62
39,63
39,75
39,77
39,80
39,85
39,96
40,41
40,42
40,43
40,45
40,48
40,56
40,57
40,58
40,60
40,65
40,66
40,67
40,73
40,75
40,76
40,78
40,79
40,80
40,86
40,88
40,89
40,91
40,94
41,42
41,43
41,45
41,48
41,56
41,57
41,58
41,60
41,65
41,66
41,67
41,73
41,75
41,76
41,78
41,79
41,80
41,86
41,88
41,89
41,91
41,94
42,43
42,45
42,46
42,47
42,48
42,50
42,51
42,55
42,56
42,57
42,58
42,60
42,65
42,66
42,67
42,68
42,71
42,73
42,74
42,75
42,76
42,78
42,79
42,80
42,81
42,84
42,86
42,88
42,89
42,90
42,91
42,92
42,93
42,94
43,45
43,48
43,56
43,57
43,58
43,60
43,65
43,66
43,67
43,73
43,75
43,76
43,78
43,79
43,80
43,86
43,88
43,89
43,91
43,94
44,49
44,52
44,53
44,59
44,61
44,62
44,63
44,75
44,77
44,80
44,85
44,96
45,48
45,56
45,57
45,58
45,60
45,65
45,66
45,67
45,73
45,75
45,76
45,78
45,79
45,80
45,86
45,88
45,89
45,91
45,94
46,47
46,51
46,55
46,74
46,81
46,84
46,90
46,92
46,93
47,51
47,55
47,74
47,81
47,84
47,90
47,92
47,93
48,56
48,57
48,58
48,60
48,65
48,66
48,67
48,73
48,75
48,76
48,78
48,79
48,80
48,86
48,88
48,89
48,91
48,94
49,52
49,53
49,59
49,61
49,62
49,63
49,75
49,77
49,80
49,85
49,96
50,68
50,71
51,55
51,74
51,81
51,84
51,90
51,92
51,93
52,53
52,59
52,61
52,62
52,63
52,75
52,77
52,80
52,85
52,96
53,59
53,61
53,62
53,63
53,75
53,77
53,80
53,85
53,96
54,59
54,69
55,72
55,74
55,81
55,84
55,88
55,90
55,92
55,93
55,96
56,57
56,58
56,60
56,65
56,66
56,67
56,73
56,75
56,76
56,78
56,79
56,80
56,86
56,88
56,89
56,91
56,94
57,58
57,60
57,65
57,66
57,67
57,73
57,75
57,76
57,78
57,79
57,80
57,86
57,88
57,89
57,91
57,94
58,60
58,61
58,62
58,65
58,66
58,67
58,67
58,73
58,75
58,76
58,78
58,79
58,80
58,82
58,86
58,88
58,89
58,91
58,94
59,61
59,62
59,63
59,69
59,75
59,77
59,80
59,85
59,96
60,65
60,66
60,67
60,73
60,75
60,76
60,78
60,79
60,80
60,86
60,88
60,89
60,91
60,94
61,62
61,62
61,63
61,67
61,75
61,77
61,80
61,82
61,85
61,96
62,63
62,67
62,75
62,77
62,80
62,82
62,85
62,96
63,75
63,77
63,80
63,85
63,96
64,83
65,66
65,67
65,73
65,75
65,76
65,78
65,79
65,80
65,86
65,88
65,89
65,91
65,94
66,67
66,73
66,75
66,76
66,78
66,79
66,80
66,86
66,88
66,89
66,91
66,94
67,73
67,75
67,76
67,78
67,79
67,80
67,82
67,86
67,88
67,89
67,91
67,94
68,71
72,88
72,96
73,75
73,76
73,78
73,79
73,80
73,86
73,88
73,89
73,91
73,94
74,81
74,84
74,90
74,92
74,93
75,76
75,77
75,78
75,79
75,80
75,80
75,85
75,86
75,88
75,89
75,91
75,94
75,96
76,78
76,79
76,80
76,86
76,88
76,89
76,91
76,94
77,80
77,85
77,96
78,79
78,80
78,86
78,88
78,89
78,91
78,94
79,80
79,86
79,88
79,89
79,91
79,94
80,85
80,86
80,88
80,89
80,91
80,94
80,96
81,84
81,90
81,92
81,93
84,90
84,92
84,93
85,96
86,88
86,89
86,91
86,94
87,94
87,95
88,89
88,91
88,94
88,96
89,91
89,94
90,92
90,93
91,94
92,93
94,95
